 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
4053,ID258410,258410,15,583.954,222.264,281.375,0,51,51,8.500,1,-10921639,61789.743,65535,33363,65535,35158364,8178.295,16.055,0.319,3.654
4054,ID258408,258408,1,575.971,374.191,278.764,0,51,51,8.500,1,-10921639,59390.740,63748,33165,65535,33793331,8363.634,12.285,0.306,3.330
4055,ID258413,258413,26,440.727,666.630,285.010,0,51,51,8.500,1,-10921639,58374.624,65535,29789,65535,33215161,11685.228,12.078,0.198,1.654
4056,ID258419,258419,1,483.679,334.310,289.582,0,51,51,8.500,1,-10921639,57120.640,65535,30980,65535,32501644,11327.959,12.220,0.219,1.811
4057,ID258418,258418,2,537.579,27.778,289.894,0,51,51,8.500,1,-10921639,64401.764,65535,36541,65535,36644604,4451.021,16.731,0.287,6.446
4058,ID258416,258416,19,552.167,96.769,289.026,0,51,51,8.500,1,-10921639,58413.330,65535,27803,65535,33237185,12723.059,12.069,0.281,2.015
4059,ID258430,258430,1,575.573,368.978,301.691,0,51,51,8.500,1,-10921639,56747.536,65535,28597,65535,32289348,11797.843,12.162,0.296,2.197
4060,ID258429,258429,19,541.968,76.213,301.090,0,51,51,8.500,1,-10921639,64341.381,65535,33562,65535,36610246,4807.647,16.901,0.289,6.005
4061,ID258435,258435,15,605.852,218.228,304.254,0,51,51,8.500,1,-10921639,62162.831,65535,28994,65535,35370651,8435.323,16.459,0.334,3.693
4062,ID258436,258436,2,500.274,48.668,305.622,0,51,51,8.500,1,-10921639,65208.325,65535,41108,65535,37103537,2308.875,17.405,0.255,11.474
4063,ID258442,258442,23,522.230,600.540,309.431,0,51,51,8.500,1,-10921639,59110.327,65535,30384,65535,33633776,11376.023,12.108,0.259,2.138
4064,ID258447,258447,33,612.476,0.000,312.180,0,51,51,8.500,1,-10921639,46033.443,65535,0,65535,26193029,27762.604,17.827,0.412,0.968
4065,ID258445,258445,8,503.374,317.577,311.636,0,51,51,8.500,1,-10921639,57947.800,65535,28597,65535,32972298,11756.123,12.046,0.240,1.907
4066,ID258444,258444,8,466.673,336.761,310.845,0,51,51,8.500,1,-10921639,56858.185,65535,29391,65535,32352307,12104.311,12.006,0.207,1.613
4067,ID258449,258449,41,270.040,116.033,314.217,0,51,51,8.500,1,-10921639,35720.476,28398,26412,65535,20324951,12668.150,6.880,0.134,0.668
4068,ID258455,258455,24,441.600,173.844,322.678,0,51,51,8.500,1,-10921639,48411.555,52428,26412,65535,27546175,16837.119,28.776,0.219,1.032
4069,ID258453,258453,24,487.633,181.088,317.580,0,51,51,8.500,1,-10921639,47582.933,49052,26015,65535,27074689,17033.986,11.201,0.213,0.981
4070,ID258458,258458,24,574.748,146.991,326.513,0,51,51,8.500,1,-10921639,60152.172,65535,27405,65535,34226586,10595.232,16.947,0.314,2.712
4071,ID258457,258457,23,502.236,618.239,324.701,0,51,51,8.500,1,-10921639,63139.042,65535,30583,65535,35926115,6674.953,16.550,0.264,3.947
4072,ID258461,258461,41,509.559,94.842,329.054,0,51,51,8.500,1,-10921639,59576.617,65535,29789,65535,33899095,11111.360,12.235,0.243,2.096
4073,ID258460,258460,31,37.984,563.445,326.891,0,51,51,8.500,1,-10921639,28932.754,28398,27803,32370,16462737,1152.459,7.232,0.011,0.553
4074,ID258469,258469,10,578.615,63.251,333.643,0,51,51,8.500,1,-10921639,58232.533,65535,27008,65535,33134311,13100.826,12.239,0.303,2.067
4075,ID258473,258473,10,482.813,88.092,335.428,0,51,51,8.500,1,-10921639,59656.533,65535,29987,65535,33944567,11537.870,12.286,0.227,1.913
4076,ID258478,258478,3,453.408,18.063,340.445,0,51,51,8.500,1,-10921639,48968.464,49648,25817,60769,27863056,6039.715,16.726,0.293,3.674
4077,ID258483,258483,23,515.804,602.364,342.277,0,51,51,8.500,1,-10921639,62126.896,65535,31179,65535,35350204,8019.060,16.387,0.268,3.271
4078,ID258487,258487,25,541.944,638.366,346.756,0,51,51,8.500,1,-10921639,64290.084,65535,36342,65535,36581058,4674.721,16.935,0.287,6.141
4079,ID258486,258486,35,429.184,119.719,345.223,0,51,51,8.500,1,-10921639,46957.170,42499,27604,65535,26718630,16797.339,11.226,0.168,0.806
4080,ID258489,258489,35,475.976,106.001,352.837,0,51,51,8.500,1,-10921639,49095.961,52031,27207,65535,27935602,16533.989,11.523,0.204,1.006
4081,ID258492,258492,10,616.565,63.751,354.567,0,51,51,8.500,1,-10921639,57157.214,65535,24824,65535,32522455,13800.228,12.257,0.331,2.058
4082,ID258510,258510,11,549.010,127.233,365.404,0,51,51,8.500,1,-10921639,51812.007,65535,26214,65535,29481032,15956.260,11.871,0.273,1.391
4083,ID258515,258515,25,457.206,634.506,370.250,0,51,51,8.500,1,-10921639,48792.343,48854,28200,65535,27762843,15571.310,11.585,0.199,1.040
4084,ID258514,258514,11,516.704,146.746,369.346,0,51,51,8.500,1,-10921639,45306.316,40513,25420,65535,25779294,17744.207,10.678,0.235,0.970
4085,ID258512,258512,23,593.004,591.150,366.975,0,51,51,8.500,1,-10921639,63702.004,65535,33363,65535,36246440,5601.209,16.785,0.327,5.610
4086,ID258526,258526,3,107.214,46.324,378.212,0,51,51,8.500,1,-10921639,28708.371,28796,23831,31973,16335063,1622.020,16.766,0.093,3.021
4087,ID258524,258524,25,494.201,613.671,377.615,0,51,51,8.500,1,-10921639,47473.754,42697,28398,65535,27012566,16038.786,11.400,0.218,1.059
4088,ID258528,258528,35,519.043,93.082,379.865,0,51,51,8.500,1,-10921639,48817.749,58386,25618,65535,27777299,17567.939,11.671,0.221,1.005
4089,ID258536,258536,34,94.306,6.675,384.151,0,51,51,8.500,1,-10921639,27474.158,27604,22441,31973,15632796,1866.195,17.384,0.215,5.204
4090,ID258542,258542,35,530.599,83.966,391.573,0,51,51,8.500,1,-10921639,48701.907,54414,23831,65535,27711385,17144.627,11.486,0.239,1.097
4091,ID258550,258550,22,607.319,248.607,394.813,0,51,51,8.500,1,-10921639,65017.782,65535,39718,65535,36995118,2657.755,16.990,0.344,12.518
4092,ID258555,258555,43,625.056,190.492,398.698,0,51,51,8.500,1,-10921639,59397.916,65535,27405,65535,33797414,11522.437,12.326,0.343,2.636
4093,ID258553,258553,43,512.884,275.085,398.173,0,51,51,8.500,1,-10921639,59606.276,65535,30186,65535,33915971,11153.949,12.235,0.251,2.145
4094,ID258552,258552,22,536.359,220.972,398.193,0,51,51,8.500,1,-10921639,61777.888,65535,31576,65535,35151618,8788.584,16.569,0.275,3.033
4095,ID258559,258559,11,512.876,111.612,400.459,0,51,51,8.500,1,-10921639,47137.972,48854,25022,65535,26821506,17601.106,11.233,0.242,1.044
4096,ID258560,258560,11,531.188,130.214,400.958,0,51,51,8.500,1,-10921639,47785.056,50641,24824,65535,27189697,17297.186,11.379,0.253,1.117
4097,ID258581,258581,43,530.238,279.676,417.229,0,51,51,8.500,1,-10921639,59985.668,65535,27803,65535,34131845,11138.684,12.198,0.267,2.267
4098,ID258585,258585,43,563.913,216.138,418.804,0,51,51,8.500,1,-10921639,61950.974,65535,27207,65535,35250104,9094.236,16.290,0.300,3.147
4099,ID258590,258590,20,546.530,180.643,422.770,0,51,51,8.500,1,-10921639,52985.735,65535,27008,65535,30148883,15931.221,11.906,0.270,1.416
4100,ID258607,258607,20,626.885,164.962,435.604,0,51,51,8.500,1,-10921639,60631.364,65535,27008,65535,34499246,10135.907,15.482,0.350,3.104
4101,ID258609,258609,22,579.980,254.118,435.853,0,51,51,8.500,1,-10921639,60325.283,65535,28398,65535,34325086,10059.211,12.346,0.311,2.847
4102,ID258626,258626,48,38.985,189.630,450.855,0,51,51,8.500,1,-10921639,18924.779,25618,0,32768,10768199,11497.897,6.861,0.121,0.356
4103,ID258628,258628,22,541.660,271.545,450.855,0,51,51,8.500,1,-10921639,40734.671,50641,0,65535,23178028,26605.006,11.961,0.382,0.847
4104,ID257798,257798,32,488.174,118.035,0.000,0,51,51,8.500,1,-10921639,45232.417,65535,0,65535,25737245,27537.162,17.043,0.354,0.859
4105,ID257814,257814,51,580.427,393.450,0.000,0,51,51,8.500,1,-10921639,42025.322,54526,0,65535,23912408,26523.079,12.121,0.399,0.905
4106,ID257836,257836,39,213.302,708.855,0.000,0,51,51,8.500,1,-10921639,19973.849,19299,0,65535,11365120,20761.124,6.476,0.336,0.484
4107,ID257844,257844,17,403.127,172.646,9.204,0,51,51,8.500,1,-10921639,61206.564,65535,29193,65535,34826535,8914.502,16.673,0.275,2.964
4108,ID257857,257857,17,421.123,151.764,14.568,0,51,51,8.500,1,-10921639,62126.192,65535,32768,65535,35349803,8104.645,12.369,0.197,2.523
4109,ID257872,257872,36,349.351,445.108,19.527,0,51,51,8.500,1,-10921639,62457.749,65535,30980,65535,35538459,8169.473,12.325,0.142,1.902
4110,ID257889,257889,32,520.786,110.047,23.475,0,51,51,8.500,1,-10921639,59349.786,65535,28597,65535,33770028,10612.420,12.247,0.261,2.315
4111,ID257906,257906,32,429.592,138.665,29.202,0,51,51,8.500,1,-10921639,58962.343,65535,32172,65535,33549573,11545.585,12.225,0.191,1.638
4112,ID257904,257904,36,366.231,432.671,28.605,0,51,51,8.500,1,-10921639,63217.204,65535,31973,65535,35970589,7031.856,16.914,0.157,2.442
4113,ID257917,257917,36,374.822,448.030,31.990,0,51,51,8.500,1,-10921639,61589.032,65535,30782,65535,35044159,9633.324,12.460,0.156,1.722
4114,ID257951,257951,12,576.745,172.362,40.760,0,51,51,8.500,1,-10921639,58409.169,65535,28398,65535,33234817,12043.259,12.044,0.302,2.247
4115,ID257960,257960,12,486.454,125.601,42.324,0,51,51,8.500,1,-10921639,55380.429,65535,27604,65535,31511464,13829.395,11.947,0.238,1.541
4116,ID257995,257995,28,513.604,226.048,59.490,0,51,51,8.500,1,-10921639,51589.165,54017,28994,65535,29354235,11826.705,11.858,0.266,1.830
4117,ID258007,258007,13,600.027,264.910,64.042,0,51,51,8.500,1,-10921639,63128.938,65535,30186,65535,35920366,6512.549,16.545,0.329,4.804
4118,ID258033,258033,9,449.267,306.432,74.738,0,51,51,8.500,1,-10921639,64554.974,65535,37137,65535,36731780,4188.969,20.398,0.218,5.524
4119,ID259269,259269,32,473.856,118.035,0.000,0,52,52,8.500,1,-10921639,45019.717,65535,0,65535,25616219,27526.723,17.279,0.341,0.832
4120,ID259274,259274,51,592.132,392.805,0.000,0,52,52,8.500,1,-10921639,43411.736,58585,0,65535,24701278,26902.413,12.270,0.409,0.937
4121,ID259282,259282,39,258.267,708.855,4.515,0,52,52,8.500,1,-10921639,28493.872,30583,0,65535,16213013,20939.721,11.823,0.426,0.813
4122,ID259288,259288,17,397.221,172.567,8.945,0,52,52,8.500,1,-10921639,60773.431,65535,29391,65535,34580082,9809.202,16.628,0.268,2.618
4123,ID259293,259293,17,398.956,151.755,13.198,0,52,52,8.500,1,-10921639,61901.420,65535,32370,65535,35221908,8279.217,12.249,0.194,2.431
4124,ID259309,259309,32,526.063,108.995,23.606,0,52,52,8.500,1,-10921639,59806.641,65535,27803,65535,34029979,10413.270,12.248,0.268,2.428
4125,ID259315,259315,32,446.780,138.665,28.763,0,52,52,8.500,1,-10921639,61084.369,65535,31973,65535,34757006,9469.701,12.448,0.212,2.258
4126,ID259314,259314,36,373.553,447.414,27.305,0,52,52,8.500,1,-10921639,62958.575,65535,30980,65535,35823429,7880.110,16.667,0.158,2.181
4127,ID259318,259318,36,379.056,432.004,28.848,0,52,52,8.500,1,-10921639,63202.903,65535,31377,65535,35962452,6773.765,16.556,0.165,2.637
4128,ID259331,259331,12,577.721,172.705,39.388,0,52,52,8.500,1,-10921639,58361.004,65535,28200,65535,33207411,12077.862,12.052,0.302,2.242
4129,ID259339,259339,12,475.240,125.630,42.278,0,52,52,8.500,1,-10921639,55789.123,65535,27803,65535,31744011,13255.479,11.961,0.231,1.581
4130,ID259356,259356,28,518.569,225.644,59.207,0,52,52,8.500,1,-10921639,51737.859,55606,28994,65535,29438842,12166.236,11.809,0.264,1.775
4131,ID259365,259365,13,593.100,264.065,63.607,0,52,52,8.500,1,-10921639,63543.905,65535,34952,65535,36156482,5626.206,16.703,0.324,5.526
4132,ID259383,259383,9,436.794,306.174,73.826,0,52,52,8.500,1,-10921639,64033.200,65535,33959,65535,36434891,5554.439,21.323,0.208,3.974
4133,ID259397,259397,28,483.225,229.078,83.906,0,52,52,8.500,1,-10921639,51182.095,56599,30583,65535,29122612,15010.740,11.600,0.221,1.235
4134,ID259409,259409,28,491.979,204.797,89.863,0,52,52,8.500,1,-10921639,52449.520,55209,28796,65535,29843777,11650.748,11.930,0.247,1.781
4135,ID259415,259415,40,327.434,326.203,95.109,0,52,52,8.500,1,-10921639,61880.467,65535,31973,65535,35209986,9112.519,12.182,0.131,1.576
4136,ID259416,259416,13,420.055,269.999,97.521,0,52,52,8.500,1,-10921639,63420.346,65535,35746,65535,36086177,6046.035,16.225,0.197,3.456
4137,ID259426,259426,28,508.531,221.695,103.717,0,52,52,8.500,1,-10921639,54370.353,65535,29789,65535,30936731,14036.341,11.891,0.242,1.510
4138,ID259425,259425,13,487.253,249.829,103.174,0,52,52,8.500,1,-10921639,61534.251,65535,32966,65535,35012989,8893.883,15.352,0.242,2.696
4139,ID259428,259428,16,477.021,519.406,105.848,0,52,52,8.500,1,-10921639,54812.576,65535,30583,65535,31188356,13389.866,11.830,0.219,1.470
4140,ID259434,259434,7,536.426,628.201,109.572,0,52,52,8.500,1,-10921639,61188.028,65535,31179,65535,34815988,9545.226,16.745,0.270,2.727
4141,ID259437,259437,16,486.310,501.900,110.405,0,52,52,8.500,1,-10921639,54647.453,65535,30980,65535,31094401,13552.684,11.907,0.218,1.444
4142,ID259443,259443,9,402.642,289.701,112.580,0,52,52,8.500,1,-10921639,64386.759,65535,37732,65535,36636066,4350.562,16.626,0.193,4.780
4143,ID259445,259445,7,503.558,598.678,113.750,0,52,52,8.500,1,-10921639,54606.984,65535,30782,65535,31071374,13351.735,11.972,0.229,1.525
4144,ID259444,259444,40,351.031,318.419,113.263,0,52,52,8.500,1,-10921639,62011.696,65535,31377,65535,35284655,8774.231,12.154,0.145,1.794
4145,ID259455,259455,13,583.655,246.038,128.190,0,52,52,8.500,1,-10921639,61738.088,65535,29391,65535,35128972,8632.469,16.106,0.316,3.434
4146,ID259457,259457,37,495.502,551.511,128.878,0,52,52,8.500,1,-10921639,62728.938,65535,32172,65535,35692766,7669.987,16.409,0.240,3.169
4147,ID259463,259463,4,291.502,601.806,132.402,0,52,52,8.500,1,-10921639,50244.459,52428,33959,61961,28589097,7943.652,11.734,0.123,1.381
4148,ID259460,259460,4,251.993,630.870,129.713,0,52,52,8.500,1,-10921639,42396.956,34555,31973,65535,24123868,12984.655,6.994,0.071,0.436
4149,ID259467,259467,16,516.593,489.418,135.500,0,52,52,8.500,1,-10921639,52575.350,65535,30384,65535,29915374,14642.303,11.888,0.234,1.361
