0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
481	230	35	160	188	398	581	678	195	256	424	488	NA	NA	NA	NA	NA	NA	NA	NA
481	230	35	160	188	398	581	682	213	238	383	340	NA	NA	NA	NA	NA	NA	NA	NA
481	230	35	160	188	398	581	682	213	238	383	508	NA	NA	NA	NA	NA	NA	NA	NA
481	230	35	247	297	538	692	775	247	319	456	494	NA	NA	NA	NA	NA	NA	NA	NA
481	230	35	247	297	538	692	775	381	463	615	629	NA	NA	NA	NA	NA	NA	NA	NA
481	230	35	247	297	538	692	775	381	463	615	694	NA	NA	NA	NA	NA	NA	NA	NA
482	206	69	181	208	419	597	645	156	185	284	255	NA	NA	NA	NA	NA	NA	NA	NA
482	206	69	181	208	419	597	645	190	186	245	259	NA	NA	NA	NA	NA	NA	NA	NA
482	206	69	181	208	534	698	767	256	253	412	375	NA	NA	NA	NA	NA	NA	NA	NA
483	232	42	46	216	392	562	727	338	465	569	585	NA	NA	NA	NA	NA	NA	NA	NA
483	232	42	46	216	392	562	727	338	465	760	783	NA	NA	NA	NA	NA	NA	NA	NA
483	232	42	46	216	392	562	752	324	451	558	564	NA	NA	NA	NA	NA	NA	NA	NA
483	232	42	46	216	392	562	893	498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	345	495	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	683	261	56	70	54	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	683	261	56	70	224	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	683	261	56	442	490	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	863	423	548	672	706	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	863	423	548	678	731	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	54	64	697	882	475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
484	233	53	53	265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
485	256	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
486	271	122	84	227	378	487	647	228	410	369	301	NA	NA	NA	NA	NA	NA	NA	NA
486	271	122	84	227	461	601	799	368	566	499	440	NA	NA	NA	NA	NA	NA	NA	NA
487	193	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
489	224	108	198	240	454	603	686	234	296	252	173	NA	NA	NA	NA	NA	NA	NA	NA
489	224	108	198	240	454	707	812	362	406	376	314	NA	NA	NA	NA	NA	NA	NA	NA
490	196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
491	225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492	250	31	30	139	272	428	539	28	240	275	250	NA	NA	NA	NA	NA	NA	NA	NA
492	250	31	30	139	272	428	539	28	240	275	388	NA	NA	NA	NA	NA	NA	NA	NA
492	250	155	26	225	313	448	600	24	332	378	369	NA	NA	NA	NA	NA	NA	NA	NA
493	245	67	73	75	75	80	83	79	76	81	86	NA	NA	NA	NA	NA	NA	NA	NA
493	245	67	73	75	75	522	684	276	398	443	466	NA	NA	NA	NA	NA	NA	NA	NA
493	245	67	73	75	75	522	684	276	537	609	649	NA	NA	NA	NA	NA	NA	NA	NA
494	168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	239	101	114	221	348	473	660	245	456	326	211	NA	NA	NA	NA	NA	NA	NA	NA
496	240	102	169	276	446	577	736	278	400	342	277	NA	NA	NA	NA	NA	NA	NA	NA
496	240	102	169	276	446	728	869	449	569	506	424	NA	NA	NA	NA	NA	NA	NA	NA
497	214	24	137	150	375	518	571	20	19	281	299	NA	NA	NA	NA	NA	NA	NA	NA
498	194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
498	295	100	279	301	552	727	795	323	369	355	306	NA	NA	NA	NA	NA	NA	NA	NA
499	199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
500	249	22	23	161	344	386	527	22	192	301	273	NA	NA	NA	NA	NA	NA	NA	NA
500	249	22	23	161	344	517	641	176	299	410	365	NA	NA	NA	NA	NA	NA	NA	NA
501	203	49	270	242	499	662	698	189	61	310	332	NA	NA	NA	NA	NA	NA	NA	NA
502	253	97	209	232	491	641	694	203	206	247	215	NA	NA	NA	NA	NA	NA	NA	NA
503	261	136	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	167	199	449	606	699	222	274	372	403	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	167	199	449	606	699	222	274	372	411	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	167	199	449	606	766	298	343	438	504	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	284	347	557	752	821	339	374	457	497	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	284	347	557	752	821	339	374	623	639	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	284	347	557	752	881	416	481	608	631	NA	NA	NA	NA	NA	NA	NA	NA
504	227	55	284	347	557	752	881	416	481	608	765	NA	NA	NA	NA	NA	NA	NA	NA
505	223	68	206	180	428	596	617	75	78	182	175	NA	NA	NA	NA	NA	NA	NA	NA
506	241	111	123	235	401	498	687	246	438	287	201	NA	NA	NA	NA	NA	NA	NA	NA
507	212	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
508	237	21	19	143	289	406	536	14	221	321	272	NA	NA	NA	NA	NA	NA	NA	NA
508	237	21	19	143	289	406	536	21	18	274	249	NA	NA	NA	NA	NA	NA	NA	NA
508	237	21	149	224	396	516	671	197	267	409	431	NA	NA	NA	NA	NA	NA	NA	NA
509	269	131	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
510	231	40	257	256	517	671	690	179	42	314	341	NA	NA	NA	NA	NA	NA	NA	NA
511	263	45	45	191	328	456	623	166	363	356	342	NA	NA	NA	NA	NA	NA	NA	NA
511	263	45	45	191	328	548	692	255	431	459	445	NA	NA	NA	NA	NA	NA	NA	NA
511	337	195	178	311	434	605	783	337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
511	337	195	178	311	434	605	783	373	529	565	552	NA	NA	NA	NA	NA	NA	NA	NA
511	337	195	178	311	434	605	783	373	529	637	648	NA	NA	NA	NA	NA	NA	NA	NA
512	275	137	47	257	360	490	668	237	443	437	371	NA	NA	NA	NA	NA	NA	NA	NA
512	275	137	47	257	360	490	668	237	443	437	465	NA	NA	NA	NA	NA	NA	NA	NA
513	270	125	58	258	349	466	663	227	472	430	373	NA	NA	NA	NA	NA	NA	NA	NA
513	270	125	58	258	349	466	663	227	472	541	470	NA	NA	NA	NA	NA	NA	NA	NA
514	265	151	75	222	304	409	633	223	483	368	322	NA	NA	NA	NA	NA	NA	NA	NA
515	292	138	87	229	330	439	500	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
515	292	138	87	229	330	439	500	229	308	93	98	NA	NA	NA	NA	NA	NA	NA	NA
515	292	138	87	229	330	439	500	229	308	380	280	NA	NA	NA	NA	NA	NA	NA	NA
516	276	163	91	234	308	437	648	244	508	387	323	NA	NA	NA	NA	NA	NA	NA	NA
517	228	78	243	228	473	647	674	163	102	250	226	NA	NA	NA	NA	NA	NA	NA	NA
517	228	83	250	230	508	673	685	202	196	258	210	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	201	259	495	680	755	288	376	394	336	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	201	259	495	739	853	395	493	562	570	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	201	259	495	739	853	395	493	625	616	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	339	404	632	832	915	463	543	579	560	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	339	404	632	832	915	463	543	710	701	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	339	404	632	832	994	564	629	713	700	NA	NA	NA	NA	NA	NA	NA	NA
518	252	80	339	404	632	832	994	564	629	713	774	NA	NA	NA	NA	NA	NA	NA	NA
519	258	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
520	254	115	157	269	423	568	738	315	466	348	232	NA	NA	NA	NA	NA	NA	NA	NA
521	248	10	7	136	285	413	504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
522	236	14	14	173	357	482	555	10	10	263	265	NA	NA	NA	NA	NA	NA	NA	NA
522	236	14	14	173	357	505	579	11	11	253	271	NA	NA	NA	NA	NA	NA	NA	NA
523	280	135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
524	251	79	90	201	406	549	700	287	440	414	360	NA	NA	NA	NA	NA	NA	NA	NA
524	251	79	90	201	406	549	815	404	558	561	522	NA	NA	NA	NA	NA	NA	NA	NA
524	251	214	265	392	562	742	948	523	676	668	669	NA	NA	NA	NA	NA	NA	NA	NA
524	251	214	265	392	562	742	948	523	726	749	753	NA	NA	NA	NA	NA	NA	NA	NA
525	294	95	156	267	463	607	771	327	475	417	352	NA	NA	NA	NA	NA	NA	NA	NA
525	294	95	156	267	463	607	771	396	539	474	414	NA	NA	NA	NA	NA	NA	NA	NA
525	294	179	244	342	524	703	860	441	533	450	393	NA	NA	NA	NA	NA	NA	NA	NA
525	294	179	244	342	524	703	860	441	670	596	537	NA	NA	NA	NA	NA	NA	NA	NA
526	182	28	185	233	457	570	681	154	226	379	370	NA	NA	NA	NA	NA	NA	NA	NA
526	182	28	185	233	457	570	681	154	226	379	382	NA	NA	NA	NA	NA	NA	NA	NA
526	182	28	185	233	457	570	681	310	359	508	544	NA	NA	NA	NA	NA	NA	NA	NA
527	200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
528	234	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
529	246	76	217	250	489	686	728	243	290	331	324	NA	NA	NA	NA	NA	NA	NA	NA
529	246	76	217	250	489	686	769	306	355	404	398	NA	NA	NA	NA	NA	NA	NA	NA
529	246	76	217	250	489	686	769	306	355	404	429	NA	NA	NA	NA	NA	NA	NA	NA
529	246	76	332	348	600	789	822	326	387	440	441	NA	NA	NA	NA	NA	NA	NA	NA
529	246	76	332	348	600	789	914	459	532	624	615	NA	NA	NA	NA	NA	NA	NA	NA
530	273	106	221	295	510	665	758	344	441	375	328	NA	NA	NA	NA	NA	NA	NA	NA
531	260	117	127	248	389	515	688	280	467	306	202	NA	NA	NA	NA	NA	NA	NA	NA
532	262	123	33	206	337	470	616	178	305	391	339	NA	NA	NA	NA	NA	NA	NA	NA
532	262	123	33	206	337	470	650	214	361	411	407	NA	NA	NA	NA	NA	NA	NA	NA
532	360	220	204	320	458	616	762	311	479	567	473	NA	NA	NA	NA	NA	NA	NA	NA
532	360	220	204	320	458	616	762	311	479	567	608	NA	NA	NA	NA	NA	NA	NA	NA
533	287	157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
534	283	129	141	275	435	576	715	314	497	381	281	NA	NA	NA	NA	NA	NA	NA	NA
534	283	129	141	275	435	576	817	397	590	396	343	NA	NA	NA	NA	NA	NA	NA	NA
534	283	129	141	275	435	576	817	397	590	501	444	NA	NA	NA	NA	NA	NA	NA	NA
535	242	3	2	3	284	380	467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536	281	124	271	294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536	281	124	271	332	547	756	880	443	490	628	667	NA	NA	NA	NA	NA	NA	NA	NA
536	281	124	271	332	547	756	880	443	594	740	782	NA	NA	NA	NA	NA	NA	NA	NA
537	259	116	256	270	512	675	739	271	311	280	212	NA	NA	NA	NA	NA	NA	NA	NA
538	296	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
539	243	5	4	4	310	444	492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
540	288	141	42	190	302	435	551	46	341	313	257	NA	NA	NA	NA	NA	NA	NA	NA
540	288	141	42	190	302	435	551	46	471	419	355	NA	NA	NA	NA	NA	NA	NA	NA
541	306	146	99	251	386	538	729	307	496	415	316	NA	NA	NA	NA	NA	NA	NA	NA
541	306	243	238	382	528	663	854	456	630	544	459	NA	NA	NA	NA	NA	NA	NA	NA
542	282	92	290	300	563	716	792	300	310	353	317	NA	NA	NA	NA	NA	NA	NA	NA
543	272	127	251	306	535	691	801	343	417	398	351	NA	NA	NA	NA	NA	NA	NA	NA
543	272	127	251	306	535	691	801	343	417	473	420	NA	NA	NA	NA	NA	NA	NA	NA
543	272	127	251	306	535	810	940	478	573	589	485	NA	NA	NA	NA	NA	NA	NA	NA
543	272	127	251	306	535	810	940	478	573	589	641	NA	NA	NA	NA	NA	NA	NA	NA
544	307	171	108	283	408	536	723	319	545	416	337	NA	NA	NA	NA	NA	NA	NA	NA
545	268	23	173	205	402	569	609	19	17	334	338	NA	NA	NA	NA	NA	NA	NA	NA
545	268	23	173	205	402	569	689	175	154	389	395	NA	NA	NA	NA	NA	NA	NA	NA
546	297	160	38	41	301	434	543	39	174	265	326	NA	NA	NA	NA	NA	NA	NA	NA
546	297	160	38	41	301	434	697	254	371	489	528	NA	NA	NA	NA	NA	NA	NA	NA
546	297	160	186	293	503	666	813	329	460	557	572	NA	NA	NA	NA	NA	NA	NA	NA
546	297	160	186	293	503	666	813	329	460	716	744	NA	NA	NA	NA	NA	NA	NA	NA
546	297	160	186	293	503	666	871	429	547	671	704	NA	NA	NA	NA	NA	NA	NA	NA
547	298	149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
548	312	182	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
549	247	88	163	274	452	599	756	342	494	441	392	NA	NA	NA	NA	NA	NA	NA	NA
549	247	88	163	274	452	599	756	342	494	472	484	NA	NA	NA	NA	NA	NA	NA	NA
549	247	88	163	274	452	783	949	536	693	679	650	NA	NA	NA	NA	NA	NA	NA	NA
549	327	178	266	367	588	694	868	437	631	563	525	NA	NA	NA	NA	NA	NA	NA	NA
549	327	178	266	367	588	694	868	437	632	575	536	NA	NA	NA	NA	NA	NA	NA	NA
549	327	178	266	367	588	865	1042	654	783	805	723	NA	NA	NA	NA	NA	NA	NA	NA
549	327	178	266	367	588	865	1042	654	783	805	850	NA	NA	NA	NA	NA	NA	NA	NA
550	284	139	118	252	351	461	675	279	518	354	239	NA	NA	NA	NA	NA	NA	NA	NA
551	267	118	223	284	496	658	748	289	389	292	216	NA	NA	NA	NA	NA	NA	NA	NA
552	278	140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
553	264	52	272	207	469	644	628	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554	290	161	262	313	558	770	873	434	488	631	640	NA	NA	NA	NA	NA	NA	NA	NA
554	290	161	262	313	558	770	873	434	488	631	695	NA	NA	NA	NA	NA	NA	NA	NA
554	290	161	262	313	558	770	963	510	571	702	728	NA	NA	NA	NA	NA	NA	NA	NA
554	290	161	262	313	558	770	963	510	571	770	796	NA	NA	NA	NA	NA	NA	NA	NA
555	325	190	215	355	521	715	885	481	674	693	680	NA	NA	NA	NA	NA	NA	NA	NA
555	325	190	215	355	521	715	885	481	674	693	811	NA	NA	NA	NA	NA	NA	NA	NA
555	325	190	215	355	521	715	1029	634	826	887	881	NA	NA	NA	NA	NA	NA	NA	NA
555	325	190	236	339	548	714	947	541	721	754	798	NA	NA	NA	NA	NA	NA	NA	NA
555	325	190	236	339	548	714	947	541	721	754	901	NA	NA	NA	NA	NA	NA	NA	NA
556	274	107	220	268	479	657	757	301	405	317	260	NA	NA	NA	NA	NA	NA	NA	NA
556	274	107	309	384	595	766	886	420	526	481	405	NA	NA	NA	NA	NA	NA	NA	NA
557	286	148	8	183	311	412	535	6	191	293	283	NA	NA	NA	NA	NA	NA	NA	NA
558	309	154	133	198	356	481	588	8	220	333	325	NA	NA	NA	NA	NA	NA	NA	NA
559	331	130	175	237	440	572	704	267	333	468	539	NA	NA	NA	NA	NA	NA	NA	NA
559	331	130	175	237	440	591	709	266	397	488	468	NA	NA	NA	NA	NA	NA	NA	NA
559	331	130	175	237	440	591	709	266	419	531	557	NA	NA	NA	NA	NA	NA	NA	NA
559	331	256	324	414	619	786	936	472	574	732	761	NA	NA	NA	NA	NA	NA	NA	NA
559	331	256	324	414	619	786	936	586	698	831	879	NA	NA	NA	NA	NA	NA	NA	NA
560	310	167	191	324	451	633	834	379	549	552	521	NA	NA	NA	NA	NA	NA	NA	NA
560	310	167	191	324	451	633	834	462	646	632	565	NA	NA	NA	NA	NA	NA	NA	NA
560	310	167	191	324	451	633	834	462	646	632	614	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	84	317	499	630	201	291	347	308	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	403	616	679	827	394	531	572	589	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	403	616	679	976	563	675	745	748	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	403	616	679	976	563	675	763	792	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	403	741	896	1066	657	772	827	833	NA	NA	NA	NA	NA	NA	NA	NA
561	334	183	318	403	741	896	1066	657	816	890	907	NA	NA	NA	NA	NA	NA	NA	NA
562	285	114	228	308	481	653	780	357	445	364	309	NA	NA	NA	NA	NA	NA	NA	NA
562	285	114	228	330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
563	301	174	142	262	358	493	654	205	383	436	418	NA	NA	NA	NA	NA	NA	NA	NA
564	318	175	37	264	370	464	651	221	414	425	354	NA	NA	NA	NA	NA	NA	NA	NA
564	318	175	37	264	382	540	711	260	413	445	425	NA	NA	NA	NA	NA	NA	NA	NA
565	244	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	303	150	286	179	583	778	928	480	587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	303	150	286	179	583	778	928	598	680	808	848	NA	NA	NA	NA	NA	NA	NA	NA
567	266	72	273	226	494	656	657	81	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	305	169	249	365	560	750	925	512	642	684	684	NA	NA	NA	NA	NA	NA	NA	NA
568	305	169	249	365	560	750	925	590	744	774	721	NA	NA	NA	NA	NA	NA	NA	NA
568	305	169	249	447	671	880	1057	612	750	797	781	NA	NA	NA	NA	NA	NA	NA	NA
568	305	169	249	447	671	880	1057	716	860	895	909	NA	NA	NA	NA	NA	NA	NA	NA
568	305	264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	105	203	421	575	679	224	356	297	228	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	105	203	421	575	800	369	515	500	443	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	252	326	529	700	850	391	504	444	404	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	252	326	529	700	850	537	661	633	580	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	308	375	627	780	930	492	622	583	540	NA	NA	NA	NA	NA	NA	NA	NA
569	314	165	308	375	627	780	930	618	751	779	737	NA	NA	NA	NA	NA	NA	NA	NA
570	255	27	213	187	424	559	584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
571	299	144	287	323	585	757	867	383	416	515	535	NA	NA	NA	NA	NA	NA	NA	NA
571	299	144	287	323	585	757	867	383	416	515	554	NA	NA	NA	NA	NA	NA	NA	NA
571	299	144	287	323	585	757	867	469	491	603	612	NA	NA	NA	NA	NA	NA	NA	NA
572	291	168	216	315	522	723	908	488	682	703	745	NA	NA	NA	NA	NA	NA	NA	NA
572	291	168	216	315	522	723	1001	575	707	796	736	NA	NA	NA	NA	NA	NA	NA	NA
572	291	168	216	315	522	723	1001	575	707	796	867	NA	NA	NA	NA	NA	NA	NA	NA
573	326	170	289	366	591	773	897	490	579	652	617	NA	NA	NA	NA	NA	NA	NA	NA
573	326	170	289	366	591	773	897	490	613	660	635	NA	NA	NA	NA	NA	NA	NA	NA
573	326	170	289	366	591	871	1053	627	749	822	758	NA	NA	NA	NA	NA	NA	NA	NA
573	326	170	289	366	591	871	1053	627	749	822	825	NA	NA	NA	NA	NA	NA	NA	NA
574	340	187	164	319	464	588	785	387	568	452	362	NA	NA	NA	NA	NA	NA	NA	NA
575	342	208	66	281	399	526	720	325	507	461	410	NA	NA	NA	NA	NA	NA	NA	NA
575	342	208	66	281	399	526	720	325	557	559	475	NA	NA	NA	NA	NA	NA	NA	NA
576	257	61	275	243	505	672	656	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
577	277	134	183	309	501	627	743	320	477	332	246	NA	NA	NA	NA	NA	NA	NA	NA
578	332	162	293	364	599	788	896	436	513	582	576	NA	NA	NA	NA	NA	NA	NA	NA
578	332	162	293	364	599	788	896	436	513	695	715	NA	NA	NA	NA	NA	NA	NA	NA
578	332	162	293	364	599	788	896	562	648	755	773	NA	NA	NA	NA	NA	NA	NA	NA
578	332	162	293	364	599	788	896	562	648	755	780	NA	NA	NA	NA	NA	NA	NA	NA
579	304	121	307	305	576	722	794	277	301	397	391	NA	NA	NA	NA	NA	NA	NA	NA
579	304	132	299	291	559	749	777	263	244	373	358	NA	NA	NA	NA	NA	NA	NA	NA
580	311	176	81	266	384	510	714	291	492	433	357	NA	NA	NA	NA	NA	NA	NA	NA
580	410	284	264	390	506	645	841	405	616	586	498	NA	NA	NA	NA	NA	NA	NA	NA
581	308	133	301	318	579	744	823	365	394	388	346	NA	NA	NA	NA	NA	NA	NA	NA
582	328	172	210	307	492	626	786	366	498	384	302	NA	NA	NA	NA	NA	NA	NA	NA
582	328	172	313	421	613	767	911	493	624	537	460	NA	NA	NA	NA	NA	NA	NA	NA
583	316	147	229	334	516	668	803	371	476	359	264	NA	NA	NA	NA	NA	NA	NA	NA
584	279	120	148	213	390	504	599	9	161	343	344	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	150	289	426	573	745	312	430	526	512	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	150	289	426	573	745	312	430	547	563	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	282	379	545	704	888	440	593	704	676	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	282	379	545	704	888	440	593	704	762	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	282	379	545	704	900	461	610	715	656	NA	NA	NA	NA	NA	NA	NA	NA
585	336	194	282	379	545	704	900	461	610	715	826	NA	NA	NA	NA	NA	NA	NA	NA
586	333	191	193	325	441	646	826	407	550	504	471	NA	NA	NA	NA	NA	NA	NA	NA
586	333	191	193	325	441	646	826	407	669	642	642	NA	NA	NA	NA	NA	NA	NA	NA
586	333	191	193	460	631	802	1014	596	774	783	746	NA	NA	NA	NA	NA	NA	NA	NA
586	333	191	193	460	631	802	1014	596	867	918	904	NA	NA	NA	NA	NA	NA	NA	NA
587	349	215	155	333	442	566	779	355	577	491	397	NA	NA	NA	NA	NA	NA	NA	NA
588	357	210	170	329	455	567	772	363	552	428	297	NA	NA	NA	NA	NA	NA	NA	NA
589	329	166	3	204	322	438	549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
590	323	181	174	286	425	571	732	242	384	466	456	NA	NA	NA	NA	NA	NA	NA	NA
590	323	181	174	286	425	571	732	316	439	530	464	NA	NA	NA	NA	NA	NA	NA	NA
590	323	181	174	286	425	571	732	316	439	530	558	NA	NA	NA	NA	NA	NA	NA	NA
590	323	181	174	286	531	682	828	386	500	601	607	NA	NA	NA	NA	NA	NA	NA	NA
591	320	60	285	273	544	705	741	238	228	361	350	NA	NA	NA	NA	NA	NA	NA	NA
591	320	189	386	401	645	818	895	417	421	521	546	NA	NA	NA	NA	NA	NA	NA	NA
591	320	189	386	401	645	818	895	417	421	659	678	NA	NA	NA	NA	NA	NA	NA	NA
592	345	188	222	360	500	635	819	421	580	496	379	NA	NA	NA	NA	NA	NA	NA	NA
593	341	119	130	277	412	552	707	293	446	318	213	NA	NA	NA	NA	NA	NA	NA	NA
593	341	236	280	398	564	719	865	453	598	455	334	NA	NA	NA	NA	NA	NA	NA	NA
594	359	218	21	249	325	445	627	198	370	423	396	NA	NA	NA	NA	NA	NA	NA	NA
595	366	232	152	341	431	557	742	384	578	485	428	NA	NA	NA	NA	NA	NA	NA	NA
596	324	142	225	290	527	690	838	402	480	622	657	NA	NA	NA	NA	NA	NA	NA	NA
596	324	142	225	290	527	690	858	414	521	649	682	NA	NA	NA	NA	NA	NA	NA	NA
596	324	142	225	290	610	795	904	500	560	673	734	NA	NA	NA	NA	NA	NA	NA	NA
596	324	142	225	290	610	795	904	500	560	813	858	NA	NA	NA	NA	NA	NA	NA	NA
596	324	142	225	290	610	795	983	545	651	782	832	NA	NA	NA	NA	NA	NA	NA	NA
596	324	260	368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
597	338	197	168	374	450	593	749	340	506	490	402	NA	NA	NA	NA	NA	NA	NA	NA
597	338	197	168	374	450	593	749	340	506	490	519	NA	NA	NA	NA	NA	NA	NA	NA
597	338	197	168	374	450	721	889	511	667	663	621	NA	NA	NA	NA	NA	NA	NA	NA
597	338	213	189	312	504	618	805	360	523	542	496	NA	NA	NA	NA	NA	NA	NA	NA
597	338	213	189	312	504	618	805	360	659	692	668	NA	NA	NA	NA	NA	NA	NA	NA
598	293	82	319	282	551	726	734	230	168	251	220	NA	NA	NA	NA	NA	NA	NA	NA
599	302	16	232	214	415	560	589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
600	335	184	233	292	485	637	751	265	358	467	493	NA	NA	NA	NA	NA	NA	NA	NA
600	335	184	233	292	485	637	751	265	358	546	583	NA	NA	NA	NA	NA	NA	NA	NA
600	335	184	233	292	485	642	744	273	396	487	511	NA	NA	NA	NA	NA	NA	NA	NA
600	335	184	233	292	485	642	744	273	396	682	710	NA	NA	NA	NA	NA	NA	NA	NA
601	317	156	281	278	513	669	726	199	233	390	423	NA	NA	NA	NA	NA	NA	NA	NA
601	317	156	281	278	513	669	726	349	385	540	567	NA	NA	NA	NA	NA	NA	NA	NA
601	317	158	296	279	537	720	774	259	249	451	446	NA	NA	NA	NA	NA	NA	NA	NA
602	289	43	260	238	478	651	642	51	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
603	339	177	245	359	549	681	849	409	567	533	505	NA	NA	NA	NA	NA	NA	NA	NA
603	339	177	245	359	549	681	942	569	700	669	660	NA	NA	NA	NA	NA	NA	NA	NA
603	339	177	383	483	672	819	955	556	712	670	618	NA	NA	NA	NA	NA	NA	NA	NA
